Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_135_1454,VDD,Metal1,718.3200,532.9800,1.197798
FILLER_135_1372,VDD,Metal1,678.9600,532.9800,1.197798
FILLER_135_1368,VDD,Metal1,677.7710,533.5760,1.197798
FILLER_135_1361,VDD,Metal1,675.1290,533.5780,1.197798
FILLER_135_1355,VDD,Metal1,671.0400,532.9800,1.197798
FILLER_135_1351,VDD,Metal1,669.6110,533.5760,1.197798
FILLER_135_1322,VDD,Metal1,655.2000,532.9800,1.197801
FILLER_135_1308,VDD,Metal1,648.2400,532.9800,1.197803
FILLER_135_1277,VDD,Metal1,634.0910,533.5760,1.197803
FILLER_135_1260,VDD,Metal1,625.2000,532.9800,1.197798
FILLER_135_1258,VDD,Metal1,624.4800,532.9800,1.197798
FILLER_135_1248,VDD,Metal1,619.6800,532.9800,1.197798
FILLER_135_1241,VDD,Metal1,617.5290,533.5780,1.197797
FILLER_135_1234,VDD,Metal1,614.1690,533.5780,1.197797
FILLER_135_1202,VDD,Metal1,597.3600,532.9800,1.197797
FILLER_135_1198,VDD,Metal1,596.1710,533.5760,1.197797
FILLER_135_1157,VDD,Metal1,575.7600,532.9800,1.197798
FILLER_135_1155,VDD,Metal1,575.0400,532.9800,1.197798
FILLER_135_1148,VDD,Metal1,572.8890,533.5780,1.197798
FILLER_135_1099,VDD,Metal1,547.9200,532.9800,1.197798
FILLER_135_1092,VDD,Metal1,544.8000,532.9800,1.197798
FILLER_135_1085,VDD,Metal1,542.6490,533.5780,1.197798
FILLER_135_1078,VDD,Metal1,539.2890,533.5780,1.197798
FILLER_135_1071,VDD,Metal1,535.9290,533.5780,1.197798
FILLER_135_1050,VDD,Metal1,524.6400,532.9800,1.197799
FILLER_135_1045,VDD,Metal1,522.0000,532.9800,1.197799
FILLER_135_1038,VDD,Metal1,520.0890,533.5780,1.197799
FILLER_135_1031,VDD,Metal1,516.7290,533.5780,1.197799
FILLER_135_1024,VDD,Metal1,513.3690,533.5780,1.197799
FILLER_135_1018,VDD,Metal1,509.0400,532.9800,1.197800
FILLER_135_1016,VDD,Metal1,508.3200,532.9800,1.197800
FILLER_135_1009,VDD,Metal1,506.1690,533.5780,1.197800
FILLER_135_1000,VDD,Metal1,500.4000,532.9800,1.197800
FILLER_135_985,VDD,Metal1,494.6490,533.5780,1.197800
FILLER_135_978,VDD,Metal1,491.2890,533.5780,1.197800
FILLER_135_924,VDD,Metal1,463.9200,532.9800,1.197800
FILLER_135_922,VDD,Metal1,463.2000,532.9800,1.197800
FILLER_135_910,VDD,Metal1,457.9310,533.5760,1.197804
FILLER_135_899,VDD,Metal1,453.3690,533.5780,1.197804
FILLER_135_892,VDD,Metal1,450.0090,533.5780,1.197804
FILLER_135_885,VDD,Metal1,445.4400,532.9800,1.197807
FILLER_135_871,VDD,Metal1,438.7200,532.9800,1.197810
FILLER_135_867,VDD,Metal1,437.2910,533.5760,1.197810
FILLER_135_850,VDD,Metal1,428.6400,532.9800,1.197811
FILLER_135_842,VDD,Metal1,424.5600,532.9800,1.197811
FILLER_135_829,VDD,Metal1,418.3200,532.9800,1.197812
FILLER_135_825,VDD,Metal1,417.1310,533.5760,1.197812
FILLER_135_818,VDD,Metal1,414.4890,533.5780,1.197812
FILLER_135_811,VDD,Metal1,411.1290,533.5780,1.197812
FILLER_135_799,VDD,Metal1,403.9200,532.9800,1.197810
FILLER_135_795,VDD,Metal1,402.7310,533.5760,1.197810
FILLER_135_788,VDD,Metal1,400.0890,533.5780,1.197808
FILLER_135_769,VDD,Metal1,389.5200,532.9800,1.197805
FILLER_135_767,VDD,Metal1,388.8000,532.9800,1.197804
FILLER_135_738,VDD,Metal1,374.8800,532.9800,1.197802
FILLER_135_731,VDD,Metal1,372.7290,533.5780,1.197802
FILLER_135_703,VDD,Metal1,357.8400,532.9800,1.197799
FILLER_135_696,VDD,Metal1,355.9290,533.5780,1.197799
FILLER_135_689,VDD,Metal1,352.5690,533.5780,1.197799
FILLER_135_653,VDD,Metal1,334.5710,533.5760,1.197799
FILLER_135_632,VDD,Metal1,324.4910,533.5760,1.197796
FILLER_135_624,VDD,Metal1,319.9200,532.9800,1.197791
FILLER_135_605,VDD,Metal1,312.2490,533.5780,1.197789
FILLER_135_599,VDD,Metal1,307.9200,532.9800,1.197788
FILLER_135_597,VDD,Metal1,307.2000,532.9800,1.197788
FILLER_135_590,VDD,Metal1,305.0490,533.5780,1.197788
FILLER_135_577,VDD,Metal1,297.3600,532.9800,1.197776
FILLER_135_555,VDD,Metal1,286.8000,532.9800,1.197773
FILLER_135_553,VDD,Metal1,286.0800,532.9800,1.197773
FILLER_135_544,VDD,Metal1,281.5200,532.9800,1.197765
FILLER_135_528,VDD,Metal1,273.8400,532.9800,1.197764
FILLER_135_462,VDD,Metal1,242.4000,532.9800,1.197739
FILLER_135_456,VDD,Metal1,239.5200,532.9800,1.197737
FILLER_135_452,VDD,Metal1,238.0910,533.5760,1.197737
FILLER_135_423,VDD,Metal1,223.6800,532.9800,1.197734
FILLER_135_416,VDD,Metal1,221.5290,533.5780,1.197734
FILLER_135_409,VDD,Metal1,218.1690,533.5780,1.197695
FILLER_135_402,VDD,Metal1,214.8090,533.5780,1.197694
FILLER_135_393,VDD,Metal1,209.7710,533.5760,1.197690
FILLER_135_386,VDD,Metal1,207.1290,533.5780,1.197665
FILLER_135_379,VDD,Metal1,203.7690,533.5780,1.197664
FILLER_135_360,VDD,Metal1,193.2000,532.9800,1.197647
FILLER_135_358,VDD,Metal1,192.4800,532.9800,1.197647
FILLER_135_351,VDD,Metal1,189.1200,532.9800,1.197626
FILLER_135_347,VDD,Metal1,187.6910,533.5760,1.197626
FILLER_135_339,VDD,Metal1,183.3600,532.9800,1.197626
FILLER_135_329,VDD,Metal1,178.5600,532.9800,1.197618
FILLER_135_320,VDD,Metal1,174.7310,533.5760,1.197613
FILLER_135_305,VDD,Metal1,166.8000,532.9800,1.197610
FILLER_135_301,VDD,Metal1,165.6110,533.5760,1.197610
FILLER_135_296,VDD,Metal1,162.4800,532.9800,1.197616
FILLER_135_294,VDD,Metal1,161.7600,532.9800,1.197617
FILLER_135_287,VDD,Metal1,159.6090,533.5780,1.197617
FILLER_135_280,VDD,Metal1,155.0400,532.9800,1.197617
FILLER_135_276,VDD,Metal1,153.6110,533.5760,1.197648
FILLER_135_267,VDD,Metal1,149.2910,533.5760,1.197767
FILLER_135_253,VDD,Metal1,142.0800,532.9800,1.197768
FILLER_135_223,VDD,Metal1,128.1710,533.5760,1.197788
FILLER_135_214,VDD,Metal1,123.1200,532.9800,1.197809
FILLER_135_188,VDD,Metal1,110.6400,532.9800,1.197818
FILLER_135_147,VDD,Metal1,90.9600,532.9800,1.197819
FILLER_135_145,VDD,Metal1,90.2400,532.9800,1.197819
FILLER_135_139,VDD,Metal1,87.3600,532.9800,1.197820
FILLER_135_109,VDD,Metal1,73.4510,533.5760,1.197821
FILLER_135_82,VDD,Metal1,59.7600,532.9800,1.197852
FILLER_135_80,VDD,Metal1,59.0400,532.9800,1.197852
FILLER_135_71,VDD,Metal1,54.4800,532.9800,1.197852
FILLER_135_40,VDD,Metal1,39.8400,532.9800,1.197870
FILLER_135_33,VDD,Metal1,36.4800,532.9800,1.197870
FILLER_135_26,VDD,Metal1,34.3290,533.5780,1.197870
FILLER_135_4,VDD,Metal1,22.3200,532.9800,1.197868
FILLER_135_0,VDD,Metal1,21.1310,533.5760,1.197868
FILLER_134_1742,VDD,Metal1,858.0090,532.3810,1.197787
FILLER_134_1735,VDD,Metal1,854.6490,532.3810,1.197787
FILLER_134_1690,VDD,Metal1,831.6000,532.9800,1.197788
FILLER_134_1658,VDD,Metal1,816.2400,532.9800,1.197788
FILLER_134_1654,VDD,Metal1,815.0510,532.3830,1.197788
FILLER_134_1620,VDD,Metal1,799.4490,532.3810,1.197789
FILLER_134_1613,VDD,Metal1,796.0890,532.3810,1.197789
FILLER_134_1563,VDD,Metal1,770.8800,532.9800,1.197790
FILLER_134_1535,VDD,Metal1,757.2000,532.9800,1.197792
FILLER_134_1523,VDD,Metal1,751.6800,532.9800,1.197793
FILLER_134_1519,VDD,Metal1,750.2510,532.3830,1.197793
FILLER_134_1461,VDD,Metal1,722.4110,532.3830,1.197796
FILLER_134_1446,VDD,Metal1,714.4800,532.9800,1.197799
FILLER_134_1439,VDD,Metal1,712.5690,532.3810,1.197798
FILLER_134_1432,VDD,Metal1,709.2090,532.3810,1.197798
FILLER_134_1411,VDD,Metal1,699.1290,532.3810,1.197798
FILLER_134_1389,VDD,Metal1,687.1200,532.9800,1.197798
FILLER_134_1350,VDD,Metal1,668.6400,532.9800,1.197799
FILLER_134_1322,VDD,Metal1,654.9600,532.9800,1.197801
FILLER_134_1320,VDD,Metal1,654.2400,532.9800,1.197801
FILLER_134_1279,VDD,Metal1,635.0510,532.3830,1.197803
FILLER_134_1250,VDD,Metal1,620.4000,532.9800,1.197798
FILLER_134_1216,VDD,Metal1,605.5290,532.3810,1.197797
FILLER_134_1183,VDD,Metal1,588.4800,532.9800,1.197797
FILLER_134_1176,VDD,Metal1,586.3290,532.3810,1.197797
FILLER_134_1134,VDD,Metal1,564.9600,532.9800,1.197798
FILLER_134_1081,VDD,Metal1,539.2800,532.9800,1.197798
FILLER_134_1079,VDD,Metal1,538.5600,532.9800,1.197798
FILLER_134_1074,VDD,Metal1,535.9200,532.9800,1.197798
FILLER_134_1067,VDD,Metal1,534.0090,532.3810,1.197798
FILLER_134_1055,VDD,Metal1,527.5310,532.3830,1.197799
FILLER_134_1027,VDD,Metal1,513.3600,532.9800,1.197799
FILLER_134_1012,VDD,Metal1,506.4000,532.9800,1.197800
FILLER_134_935,VDD,Metal1,469.4400,532.9800,1.197800
FILLER_134_925,VDD,Metal1,464.6400,532.9800,1.197800
FILLER_134_921,VDD,Metal1,463.2110,532.3830,1.197800
FILLER_134_903,VDD,Metal1,453.8400,532.9800,1.197804
FILLER_134_901,VDD,Metal1,453.1200,532.9800,1.197804
FILLER_134_894,VDD,Metal1,450.9690,532.3810,1.197804
FILLER_134_887,VDD,Metal1,447.6090,532.3810,1.197804
FILLER_134_874,VDD,Metal1,439.9200,532.9800,1.197810
FILLER_134_865,VDD,Metal1,435.6000,532.9800,1.197810
FILLER_134_863,VDD,Metal1,434.8800,532.9800,1.197810
FILLER_134_856,VDD,Metal1,432.7290,532.3810,1.197810
FILLER_134_842,VDD,Metal1,425.2910,532.3830,1.197811
FILLER_134_833,VDD,Metal1,420.9710,532.3830,1.197811
FILLER_134_820,VDD,Metal1,414.0000,532.9800,1.197812
FILLER_134_816,VDD,Metal1,412.8110,532.3830,1.197812
FILLER_134_802,VDD,Metal1,405.6000,532.9800,1.197810
FILLER_134_782,VDD,Metal1,396.4910,532.3830,1.197807
FILLER_134_767,VDD,Metal1,388.5600,532.9800,1.197804
FILLER_134_763,VDD,Metal1,387.3710,532.3830,1.197803
FILLER_134_756,VDD,Metal1,384.7290,532.3810,1.197803
FILLER_134_749,VDD,Metal1,381.3690,532.3810,1.197803
FILLER_134_738,VDD,Metal1,376.0890,532.3810,1.197802
FILLER_134_731,VDD,Metal1,372.7290,532.3810,1.197802
FILLER_134_688,VDD,Metal1,350.8800,532.9800,1.197799
FILLER_134_681,VDD,Metal1,348.7290,532.3810,1.197799
FILLER_134_658,VDD,Metal1,336.4800,532.9800,1.197799
FILLER_134_651,VDD,Metal1,334.3290,532.3810,1.197799
FILLER_134_644,VDD,Metal1,330.9690,532.3810,1.197799
FILLER_134_630,VDD,Metal1,322.8000,532.9800,1.197795
FILLER_134_624,VDD,Metal1,319.9200,532.9800,1.197791
FILLER_134_618,VDD,Metal1,317.0400,532.9800,1.197791
FILLER_134_614,VDD,Metal1,315.8510,532.3830,1.197789
FILLER_134_578,VDD,Metal1,297.8400,532.9800,1.197776
FILLER_134_576,VDD,Metal1,297.1200,532.9800,1.197776
FILLER_134_530,VDD,Metal1,274.8000,532.9800,1.197764
FILLER_134_523,VDD,Metal1,272.8890,532.3810,1.197764
FILLER_134_516,VDD,Metal1,269.5290,532.3810,1.197764
FILLER_134_498,VDD,Metal1,259.6800,532.9800,1.197757
FILLER_134_491,VDD,Metal1,257.5290,532.3810,1.197756
FILLER_134_468,VDD,Metal1,245.2800,532.9800,1.197750
FILLER_134_464,VDD,Metal1,243.8510,532.3830,1.197740
FILLER_134_457,VDD,Metal1,241.2090,532.3810,1.197739
FILLER_134_450,VDD,Metal1,237.8490,532.3810,1.197737
FILLER_134_426,VDD,Metal1,226.3290,532.3810,1.197736
FILLER_134_408,VDD,Metal1,216.4800,532.9800,1.197694
FILLER_134_381,VDD,Metal1,203.2800,532.9800,1.197664
FILLER_134_379,VDD,Metal1,202.5600,532.9800,1.197664
FILLER_134_360,VDD,Metal1,193.2000,532.9800,1.197647
FILLER_134_358,VDD,Metal1,192.4800,532.9800,1.197647
FILLER_134_328,VDD,Metal1,178.0800,532.9800,1.197618
FILLER_134_288,VDD,Metal1,158.6400,532.9800,1.197617
FILLER_134_273,VDD,Metal1,152.8890,532.3810,1.197648
FILLER_134_266,VDD,Metal1,149.5290,532.3810,1.197767
FILLER_134_259,VDD,Metal1,146.1690,532.3810,1.197767
FILLER_134_252,VDD,Metal1,142.8090,532.3810,1.197768
FILLER_134_243,VDD,Metal1,137.7710,532.3830,1.197773
FILLER_134_218,VDD,Metal1,125.0400,532.9800,1.197808
FILLER_134_208,VDD,Metal1,120.2400,532.9800,1.197812
FILLER_134_201,VDD,Metal1,118.3290,532.3810,1.197812
FILLER_134_194,VDD,Metal1,114.9690,532.3810,1.197818
FILLER_134_187,VDD,Metal1,111.6090,532.3810,1.197818
FILLER_134_177,VDD,Metal1,105.6000,532.9800,1.197818
FILLER_134_171,VDD,Metal1,102.4800,532.9800,1.197819
FILLER_134_138,VDD,Metal1,86.8800,532.9800,1.197820
FILLER_134_128,VDD,Metal1,82.0800,532.9800,1.197821
FILLER_134_108,VDD,Metal1,72.9710,532.3830,1.197821
FILLER_134_101,VDD,Metal1,70.3290,532.3810,1.197822
FILLER_134_87,VDD,Metal1,62.1600,532.9800,1.197852
FILLER_134_85,VDD,Metal1,61.4400,532.9800,1.197852
FILLER_134_53,VDD,Metal1,46.0800,532.9800,1.197853
FILLER_134_49,VDD,Metal1,44.6510,532.3830,1.197853
FILLER_134_26,VDD,Metal1,33.1200,532.9800,1.197870
FILLER_134_4,VDD,Metal1,22.5600,532.9800,1.197868
FILLER_134_0,VDD,Metal1,21.1310,532.3830,1.197868
FILLER_133_1716,VDD,Metal1,844.3200,525.4200,1.197765
FILLER_133_1670,VDD,Metal1,822.0000,525.4200,1.197766
FILLER_133_1655,VDD,Metal1,814.8000,525.4200,1.197818
FILLER_133_1651,VDD,Metal1,813.6110,526.0160,1.197818
FILLER_133_1644,VDD,Metal1,810.9690,526.0180,1.197818
FILLER_133_1568,VDD,Metal1,773.0400,525.4200,1.197818
FILLER_133_1561,VDD,Metal1,771.1290,526.0180,1.197818
FILLER_133_1539,VDD,Metal1,759.1200,525.4200,1.197817
FILLER_133_1481,VDD,Metal1,732.0110,526.0160,1.197818
FILLER_133_1474,VDD,Metal1,729.3690,526.0180,1.197819
FILLER_133_1468,VDD,Metal1,725.2800,525.4200,1.197819
FILLER_133_1406,VDD,Metal1,696.0110,526.0160,1.197815
FILLER_133_1399,VDD,Metal1,693.3690,526.0180,1.197815
FILLER_133_1392,VDD,Metal1,690.0090,526.0180,1.197815
FILLER_133_1385,VDD,Metal1,686.6490,526.0180,1.197815
FILLER_133_1378,VDD,Metal1,683.2890,526.0180,1.197815
FILLER_133_1367,VDD,Metal1,676.5600,525.4200,1.197815
FILLER_133_1335,VDD,Metal1,661.9310,526.0160,1.197816
FILLER_133_1327,VDD,Metal1,658.0910,526.0160,1.197816
FILLER_133_1320,VDD,Metal1,655.4490,526.0180,1.197816
FILLER_133_1310,VDD,Metal1,649.4400,525.4200,1.197817
FILLER_133_1303,VDD,Metal1,647.2890,526.0180,1.197817
FILLER_133_1296,VDD,Metal1,643.9290,526.0180,1.197817
FILLER_133_1290,VDD,Metal1,639.8400,525.4200,1.197818
FILLER_133_1283,VDD,Metal1,637.6890,526.0180,1.197818
FILLER_133_1276,VDD,Metal1,634.3290,526.0180,1.197817
FILLER_133_1267,VDD,Metal1,628.5600,525.4200,1.197817
FILLER_133_1248,VDD,Metal1,619.4400,525.4200,1.197816
FILLER_133_1244,VDD,Metal1,618.2510,526.0160,1.197816
FILLER_133_1237,VDD,Metal1,615.6090,526.0180,1.197816
FILLER_133_1219,VDD,Metal1,605.5200,525.4200,1.197817
FILLER_133_1212,VDD,Metal1,603.6090,526.0180,1.197817
FILLER_133_1206,VDD,Metal1,599.5200,525.4200,1.197817
FILLER_133_1174,VDD,Metal1,583.9200,525.4200,1.197817
FILLER_133_1172,VDD,Metal1,583.2000,525.4200,1.197817
FILLER_133_1138,VDD,Metal1,568.0890,526.0180,1.197821
FILLER_133_1131,VDD,Metal1,564.7290,526.0180,1.197821
FILLER_133_1124,VDD,Metal1,561.3690,526.0180,1.197821
FILLER_133_1118,VDD,Metal1,557.2800,525.4200,1.197821
FILLER_133_1114,VDD,Metal1,555.8510,526.0160,1.197821
FILLER_133_1107,VDD,Metal1,553.2090,526.0180,1.197821
FILLER_133_1068,VDD,Metal1,533.2800,525.4200,1.197821
FILLER_133_1037,VDD,Metal1,518.8910,526.0160,1.197822
FILLER_133_1032,VDD,Metal1,515.7600,525.4200,1.197822
FILLER_133_1028,VDD,Metal1,514.5710,526.0160,1.197827
FILLER_133_989,VDD,Metal1,495.3600,525.4200,1.197828
FILLER_133_985,VDD,Metal1,493.9310,526.0160,1.197828
FILLER_133_957,VDD,Metal1,479.7600,525.4200,1.197829
FILLER_133_953,VDD,Metal1,478.5710,526.0160,1.197829
FILLER_133_946,VDD,Metal1,475.9290,526.0180,1.197829
FILLER_133_941,VDD,Metal1,472.0800,525.4200,1.197829
FILLER_133_939,VDD,Metal1,471.3600,525.4200,1.197829
FILLER_133_916,VDD,Metal1,461.5290,526.0180,1.197829
FILLER_133_894,VDD,Metal1,449.7600,525.4200,1.197828
FILLER_133_890,VDD,Metal1,448.3310,526.0160,1.197828
FILLER_133_883,VDD,Metal1,445.6890,526.0180,1.197828
FILLER_133_842,VDD,Metal1,425.2910,526.0160,1.197827
FILLER_133_824,VDD,Metal1,415.9200,525.4200,1.197827
FILLER_133_818,VDD,Metal1,413.0400,525.4200,1.197827
FILLER_133_816,VDD,Metal1,412.3200,525.4200,1.197827
FILLER_133_803,VDD,Metal1,405.8400,525.4200,1.197827
FILLER_133_801,VDD,Metal1,405.1200,525.4200,1.197827
FILLER_133_776,VDD,Metal1,394.3290,526.0180,1.197821
FILLER_133_721,VDD,Metal1,366.4800,525.4200,1.197820
FILLER_133_668,VDD,Metal1,341.0400,525.4200,1.197818
FILLER_133_661,VDD,Metal1,339.1290,526.0180,1.197818
FILLER_133_654,VDD,Metal1,335.7690,526.0180,1.197818
FILLER_133_625,VDD,Metal1,320.6400,525.4200,1.197815
FILLER_133_621,VDD,Metal1,319.2110,526.0160,1.197815
FILLER_133_614,VDD,Metal1,315.3600,525.4200,1.197814
FILLER_133_607,VDD,Metal1,313.2090,526.0180,1.197814
FILLER_133_575,VDD,Metal1,296.6400,525.4200,1.197803
FILLER_133_568,VDD,Metal1,294.4890,526.0180,1.197803
FILLER_133_554,VDD,Metal1,286.3200,525.4200,1.197797
FILLER_133_529,VDD,Metal1,275.0510,526.0160,1.197794
FILLER_133_511,VDD,Metal1,265.6800,525.4200,1.197794
FILLER_133_509,VDD,Metal1,264.9600,525.4200,1.197794
FILLER_133_502,VDD,Metal1,262.8090,526.0180,1.197794
FILLER_133_495,VDD,Metal1,259.4490,526.0180,1.197793
FILLER_133_488,VDD,Metal1,256.0890,526.0180,1.197792
FILLER_133_482,VDD,Metal1,251.7600,525.4200,1.197637
FILLER_133_445,VDD,Metal1,234.7310,526.0160,1.197633
FILLER_133_439,VDD,Metal1,231.1200,525.4200,1.197630
FILLER_133_430,VDD,Metal1,226.8000,525.4200,1.197628
FILLER_133_403,VDD,Metal1,213.8400,525.4200,1.197626
FILLER_133_385,VDD,Metal1,205.2000,525.4200,1.197624
FILLER_133_383,VDD,Metal1,204.4800,525.4200,1.197624
FILLER_133_374,VDD,Metal1,199.9200,525.4200,1.197622
FILLER_133_318,VDD,Metal1,173.0400,525.4200,1.197598
FILLER_133_297,VDD,Metal1,162.9600,525.4200,1.197601
FILLER_133_295,VDD,Metal1,162.2400,525.4200,1.197601
FILLER_133_280,VDD,Metal1,155.0400,525.4200,1.197636
FILLER_133_275,VDD,Metal1,152.4000,525.4200,1.197671
FILLER_133_266,VDD,Metal1,148.0800,525.4200,1.197676
FILLER_133_264,VDD,Metal1,147.3600,525.4200,1.197677
FILLER_133_255,VDD,Metal1,142.8000,525.4200,1.197695
FILLER_133_249,VDD,Metal1,139.9200,525.4200,1.197696
FILLER_133_214,VDD,Metal1,123.1200,525.4200,1.197742
FILLER_133_212,VDD,Metal1,122.4000,525.4200,1.197742
FILLER_133_192,VDD,Metal1,113.2910,526.0160,1.197751
FILLER_133_183,VDD,Metal1,108.2400,525.4200,1.197753
FILLER_133_162,VDD,Metal1,99.6090,526.0180,1.197782
FILLER_133_140,VDD,Metal1,87.6000,525.4200,1.197787
FILLER_133_98,VDD,Metal1,67.6800,525.4200,1.197821
FILLER_133_94,VDD,Metal1,66.2510,526.0160,1.197821
FILLER_133_87,VDD,Metal1,63.6090,526.0180,1.197821
FILLER_133_80,VDD,Metal1,60.2490,526.0180,1.197821
FILLER_133_58,VDD,Metal1,48.2400,525.4200,1.197846
FILLER_133_54,VDD,Metal1,47.0510,526.0160,1.197846
FILLER_133_31,VDD,Metal1,35.5200,525.4200,1.197847
FILLER_133_27,VDD,Metal1,34.0910,526.0160,1.197848
FILLER_133_20,VDD,Metal1,31.4490,526.0180,1.197848
FILLER_133_11,VDD,Metal1,25.9200,525.4200,1.197847
FILLER_133_7,VDD,Metal1,24.4910,526.0160,1.197847
FILLER_133_0,VDD,Metal1,21.8490,526.0180,1.197847
FILLER_132_1701,VDD,Metal1,836.8800,525.4200,1.197765
FILLER_132_1699,VDD,Metal1,836.1600,525.4200,1.197765
FILLER_132_1692,VDD,Metal1,834.0090,524.8210,1.197766
FILLER_132_1675,VDD,Metal1,825.1310,524.8230,1.197766
FILLER_132_1668,VDD,Metal1,822.4890,524.8210,1.197766
FILLER_132_1616,VDD,Metal1,796.0800,525.4200,1.197818
FILLER_132_1614,VDD,Metal1,795.3600,525.4200,1.197818
FILLER_132_1607,VDD,Metal1,793.2090,524.8210,1.197818
FILLER_132_1592,VDD,Metal1,784.5600,525.4200,1.197818
FILLER_132_1590,VDD,Metal1,783.8400,525.4200,1.197818
FILLER_132_1585,VDD,Metal1,781.2000,525.4200,1.197818
FILLER_132_1581,VDD,Metal1,780.0110,524.8230,1.197818
FILLER_132_1574,VDD,Metal1,777.3690,524.8210,1.197818
FILLER_132_1562,VDD,Metal1,770.4000,525.4200,1.197818
FILLER_132_1555,VDD,Metal1,768.2490,524.8210,1.197818
FILLER_132_1548,VDD,Metal1,764.8890,524.8210,1.197818
FILLER_132_1520,VDD,Metal1,750.0000,525.4200,1.197817
FILLER_132_1516,VDD,Metal1,748.8110,524.8230,1.197817
FILLER_132_1502,VDD,Metal1,741.3600,525.4200,1.197817
FILLER_132_1485,VDD,Metal1,733.9310,524.8230,1.197817
FILLER_132_1478,VDD,Metal1,731.2890,524.8210,1.197818
FILLER_132_1450,VDD,Metal1,716.4000,525.4200,1.197819
FILLER_132_1446,VDD,Metal1,715.2110,524.8230,1.197819
FILLER_132_1429,VDD,Metal1,706.3200,525.4200,1.197817
FILLER_132_1408,VDD,Metal1,696.2400,525.4200,1.197815
FILLER_132_1404,VDD,Metal1,695.0510,524.8230,1.197815
FILLER_132_1362,VDD,Metal1,674.1600,525.4200,1.197815
FILLER_132_1358,VDD,Metal1,672.9710,524.8230,1.197815
FILLER_132_1280,VDD,Metal1,636.2490,524.8210,1.197818
FILLER_132_1273,VDD,Metal1,632.8890,524.8210,1.197817
FILLER_132_1218,VDD,Metal1,605.2800,525.4200,1.197817
FILLER_132_1210,VDD,Metal1,601.9310,524.8230,1.197817
FILLER_132_1203,VDD,Metal1,599.2890,524.8210,1.197817
FILLER_132_1196,VDD,Metal1,595.9290,524.8210,1.197817
FILLER_132_1189,VDD,Metal1,592.5690,524.8210,1.197817
FILLER_132_1154,VDD,Metal1,574.5600,525.4200,1.197818
FILLER_132_1146,VDD,Metal1,571.2110,524.8230,1.197818
FILLER_132_1109,VDD,Metal1,552.9600,525.4200,1.197821
FILLER_132_1098,VDD,Metal1,547.4400,525.4200,1.197821
FILLER_132_1096,VDD,Metal1,546.7200,525.4200,1.197821
FILLER_132_1084,VDD,Metal1,542.1690,524.8210,1.197821
FILLER_132_1070,VDD,Metal1,534.0000,525.4200,1.197821
FILLER_132_1059,VDD,Metal1,528.7200,525.4200,1.197821
FILLER_132_1041,VDD,Metal1,520.0800,525.4200,1.197821
FILLER_132_1039,VDD,Metal1,519.3600,525.4200,1.197822
FILLER_132_1032,VDD,Metal1,517.2090,524.8210,1.197822
FILLER_132_1025,VDD,Metal1,513.8490,524.8210,1.197827
FILLER_132_1020,VDD,Metal1,510.0000,525.4200,1.197828
FILLER_132_1013,VDD,Metal1,506.8800,525.4200,1.197828
FILLER_132_981,VDD,Metal1,491.2800,525.4200,1.197830
FILLER_132_979,VDD,Metal1,490.5600,525.4200,1.197830
FILLER_132_974,VDD,Metal1,487.9200,525.4200,1.197830
FILLER_132_967,VDD,Metal1,486.0090,524.8210,1.197830
FILLER_132_959,VDD,Metal1,481.4510,524.8230,1.197830
FILLER_132_952,VDD,Metal1,478.8090,524.8210,1.197829
FILLER_132_937,VDD,Metal1,471.6090,524.8210,1.197829
FILLER_132_919,VDD,Metal1,461.7600,525.4200,1.197829
FILLER_132_915,VDD,Metal1,460.3310,524.8230,1.197829
FILLER_132_887,VDD,Metal1,446.4000,525.4200,1.197828
FILLER_132_880,VDD,Metal1,444.2490,524.8210,1.197828
FILLER_132_857,VDD,Metal1,431.7600,525.4200,1.197828
FILLER_132_855,VDD,Metal1,431.0400,525.4200,1.197828
FILLER_132_783,VDD,Metal1,396.2400,525.4200,1.197822
FILLER_132_776,VDD,Metal1,394.3290,524.8210,1.197821
FILLER_132_765,VDD,Metal1,389.0490,524.8210,1.197820
FILLER_132_758,VDD,Metal1,385.6890,524.8210,1.197820
FILLER_132_753,VDD,Metal1,381.8400,525.4200,1.197820
FILLER_132_751,VDD,Metal1,381.1200,525.4200,1.197820
FILLER_132_746,VDD,Metal1,378.4800,525.4200,1.197820
FILLER_132_742,VDD,Metal1,377.2910,524.8230,1.197820
FILLER_132_714,VDD,Metal1,363.1200,525.4200,1.197820
FILLER_132_710,VDD,Metal1,361.9310,524.8230,1.197820
FILLER_132_703,VDD,Metal1,359.2890,524.8210,1.197820
FILLER_132_698,VDD,Metal1,355.4400,525.4200,1.197820
FILLER_132_694,VDD,Metal1,354.2510,524.8230,1.197820
FILLER_132_665,VDD,Metal1,339.8400,525.4200,1.197818
FILLER_132_658,VDD,Metal1,337.6890,524.8210,1.197818
FILLER_132_626,VDD,Metal1,320.8800,525.4200,1.197815
FILLER_132_624,VDD,Metal1,320.1600,525.4200,1.197815
FILLER_132_610,VDD,Metal1,313.4400,525.4200,1.197814
FILLER_132_606,VDD,Metal1,312.0110,524.8230,1.197814
FILLER_132_599,VDD,Metal1,309.3690,524.8210,1.197805
FILLER_132_573,VDD,Metal1,296.8890,524.8210,1.197803
FILLER_132_566,VDD,Metal1,293.5290,524.8210,1.197803
